,lts,endtime,dst_name,ttr,dst_addr,src_addr,paris_id,result,msm_id,prb_id,timestamp,from,stored_timestamp,hop_1_rtt_mean,ASN,system,timezone,msk_time
34395,30,1707464309,gov.ru,26.780175,95.173.128.90,10.237.140.138,7,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.432}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.371}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.437}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 21.693}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.327}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.366}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.07}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.723}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.697}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.811}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.606}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.758}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.831}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.997}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.857}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707464237,213.242.63.247,1707464424,0.41333333333333333,12389,system: V3,3.0,2024-02-09 10:40:24
34885,67,1707466105,gov.ru,45.720683,95.173.128.90,10.237.140.138,8,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.429}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.44}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.385}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.46}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.263}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.619}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.083}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.908}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.094}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.655}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.58}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.988}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.872}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.824}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.747}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707466033,213.242.63.247,1707466246,0.418,12389,system: V3,3.0,2024-02-09 11:10:46
35376,27,1707467908,gov.ru,26.98946,95.173.128.89,10.237.140.138,9,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.487}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.421}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.462}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.543}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.291}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.281}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.774}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.934}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.034}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.576}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.767}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.514}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.981}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.774}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.888}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707467836,213.242.63.247,1707468025,0.4566666666666666,12389,system: V3,3.0,2024-02-09 11:40:25
35867,64,1707469716,gov.ru,26.717868,95.173.128.89,10.237.140.138,10,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.42}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.415}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.395}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 5.657}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.395}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.249}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.785}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.915}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.888}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.387}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.036}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.458}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.753}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.433}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.663}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 26.017}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.869}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.797}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707469643,213.242.63.247,1707469837,0.41,12389,system: V3,3.0,2024-02-09 12:10:37
36358,62,1707471508,gov.ru,14.399041,95.173.128.89,10.237.140.138,11,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.478}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.381}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.442}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 23.557}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 3.981}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 39.03}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.007}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.752}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.841}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.707}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.666}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.66}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 21.076}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 21.035}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.981}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707471436,213.242.63.247,1707471659,0.43366666666666664,12389,system: V3,3.0,2024-02-09 12:40:59
36849,61,1707473309,gov.ru,26.724593,95.173.128.89,10.237.140.138,12,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.448}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.405}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.368}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.495}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.325}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.292}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.218}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.806}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.868}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 14.038}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.56}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.739}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.847}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.883}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.871}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707473237,213.242.63.247,1707473479,0.40700000000000003,12389,system: V3,3.0,2024-02-09 13:11:19
37341,1,1707475112,gov.ru,67.348323,95.173.128.90,10.237.140.138,13,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.481}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.431}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.45}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.5}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 6.682}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.35}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.48}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.41}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.95}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 23.99}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.983}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 17.036}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 14.147}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.672}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.91}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707475040,213.242.63.247,1707475209,0.45399999999999996,12389,system: V3,3.0,2024-02-09 13:40:09
37833,81,1707476917,gov.ru,26.664268,95.173.128.89,10.237.140.138,14,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.448}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.391}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.41}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.448}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.321}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.2}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 6.212}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.375}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.451}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.693}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 22.022}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 29.681}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.95}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.726}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.055}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.326}, {'x': '*'}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.642}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707476841,213.242.63.247,1707477014,0.4163333333333333,12389,system: V3,3.0,2024-02-09 14:10:14
38325,62,1707478707,gov.ru,14.439,95.173.128.89,10.237.140.138,15,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.436}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.452}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.376}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.424}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.526}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.358}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.072}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.061}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.688}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 66.754}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 26.448}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 25.745}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.496}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.613}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.51}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 222.388}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.681}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 91.506}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707478635,213.242.63.247,1707478913,0.42133333333333334,12389,system: V3,3.0,2024-02-09 14:41:53
38817,2,1707480517,gov.ru,45.723594,95.173.128.90,10.237.140.138,0,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.452}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.389}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.376}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.812}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.269}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.295}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.926}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.587}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.629}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 27.174}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.052}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 47.364}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.603}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 32.789}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.629}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.834}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.752}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.803}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707480444,213.242.63.247,1707480603,0.4056666666666667,12389,system: V3,3.0,2024-02-09 15:10:03
39309,7,1707482318,gov.ru,45.646488,95.173.128.89,10.237.140.138,1,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.473}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.392}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.368}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.858}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.292}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.292}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.056}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.997}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 3.583}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.208}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.12}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.263}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.528}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.491}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.719}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 26.374}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.764}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.82}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707482246,213.242.63.247,1707482444,0.41100000000000003,12389,system: V3,3.0,2024-02-09 15:40:44
39802,67,1707484105,gov.ru,26.703488,95.173.128.90,10.237.140.138,2,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.434}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.412}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.384}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.438}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.298}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.26}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.101}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.686}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.661}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.603}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.757}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 25.662}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.304}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.061}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.496}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.472}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 26.566}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.2}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707484032,213.242.63.247,1707484209,0.41,12389,system: V3,3.0,2024-02-09 16:10:09
