,index,fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp,ASN,country_code,is_anchor,system,long,lat,time_lagged
275,133272,5080,2.6.2,17,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.077946}, {'rtt': 13.573524}, {'rtt': 13.642119}, {'rtt': 13.476748}]",0,4,4,13.476748,14.077946,13.69258425,72481479,12794,1717078417,Ping,178.67.67.104,ping,72481479,1200,1717078567,12389.0,RU,False,system: V3,30.9915,59.8795,1717077227.0
276,133754,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.69103}, {'rtt': 13.644768}, {'rtt': 13.492177}, {'rtt': 13.611294}]",0,4,4,13.492177,13.69103,13.60981725,72481479,12794,1717079616,Ping,178.67.67.104,ping,72481479,1200,1717079688,12389.0,RU,False,system: V3,30.9915,59.8795,1717078417.0
277,134236,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.715764}, {'rtt': 13.465903}, {'rtt': 13.649638}, {'rtt': 13.613368}]",0,4,4,13.465903,13.715764,13.61116825,72481479,12794,1717080817,Ping,178.67.67.104,ping,72481479,1200,1717080859,12389.0,RU,False,system: V3,30.9915,59.8795,1717079616.0
278,134720,5080,2.6.2,94,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.695928}, {'rtt': 13.380282}, {'rtt': 13.335417}, {'rtt': 13.330013}]",0,4,4,13.330013,13.695928,13.43541,72481479,12794,1717082023,Ping,178.67.67.104,ping,72481479,1200,1717082053,12389.0,RU,False,system: V3,30.9915,59.8795,1717080817.0
279,135201,5080,2.6.2,107,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.674728}, {'rtt': 13.524914}, {'rtt': 13.64261}, {'rtt': 13.653263}]",0,4,4,13.524914,13.674728,13.62387875,72481479,12794,1717083219,Ping,178.67.67.104,ping,72481479,1200,1717083383,12389.0,RU,False,system: V3,30.9915,59.8795,1717082023.0
280,135686,5080,2.6.2,32,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.944799}, {'rtt': 13.605813}, {'rtt': 13.423608}, {'rtt': 13.338157}]",0,4,4,13.338157,13.944799,13.57809425,72481479,12794,1717084426,Ping,178.67.67.104,ping,72481479,1200,1717084451,12389.0,RU,False,system: V3,30.9915,59.8795,1717083219.0
281,136164,5080,2.6.2,97,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.742205}, {'rtt': 13.732944}, {'rtt': 13.344847}, {'rtt': 13.398236}]",0,4,4,13.344847,13.742205,13.554558,72481479,12794,1717085622,Ping,178.67.67.104,ping,72481479,1200,1717085647,12389.0,RU,False,system: V3,30.9915,59.8795,1717084426.0
282,136645,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.68903}, {'rtt': 13.510503}, {'rtt': 13.464207}, {'rtt': 13.591124}]",0,4,4,13.464207,13.68903,13.563716,72481479,12794,1717086825,Ping,178.67.67.104,ping,72481479,1200,1717086895,12389.0,RU,False,system: V3,30.9915,59.8795,1717085622.0
283,137126,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.78541}, {'rtt': 13.396317}, {'rtt': 13.528469}, {'rtt': 13.583763}]",0,4,4,13.396317,13.78541,13.57348975,72481479,12794,1717088014,Ping,178.67.67.104,ping,72481479,1200,1717088080,12389.0,RU,False,system: V3,30.9915,59.8795,1717086825.0
284,137609,5080,2.6.2,78,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.68573}, {'rtt': 14.473223}, {'rtt': 13.464038}, {'rtt': 13.557359}]",0,4,4,13.464038,14.473223,13.7950875,72481479,12794,1717089215,Ping,178.67.67.104,ping,72481479,1200,1717089268,12389.0,RU,False,system: V3,30.9915,59.8795,1717088014.0
285,138090,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.928666}, {'rtt': 13.540664}, {'rtt': 13.387828}, {'rtt': 13.480082}]",0,4,4,13.387828,13.928666,13.58431,72481479,12794,1717090420,Ping,178.67.67.104,ping,72481479,1200,1717090486,12389.0,RU,False,system: V3,30.9915,59.8795,1717089215.0
286,138568,5080,2.6.2,24,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.657398}, {'rtt': 13.555373}, {'rtt': 13.512858}, {'rtt': 13.605637}]",0,4,4,13.512858,13.657398,13.5828165,72481479,12794,1717091618,Ping,178.67.67.104,ping,72481479,1200,1717091661,12389.0,RU,False,system: V3,30.9915,59.8795,1717090420.0
287,139050,5080,2.6.2,78,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.721089}, {'rtt': 13.550992}, {'rtt': 13.445522}, {'rtt': 13.595303}]",0,4,4,13.445522,13.721089,13.5782265,72481479,12794,1717092820,Ping,178.67.67.104,ping,72481479,1200,1717092924,12389.0,RU,False,system: V3,30.9915,59.8795,1717091618.0
288,139528,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.794518}, {'rtt': 13.690452}, {'rtt': 13.557537}, {'rtt': 13.594957}]",0,4,4,13.557537,13.794518,13.659366,72481479,12794,1717094012,Ping,178.67.67.104,ping,72481479,1200,1717094091,12389.0,RU,False,system: V3,30.9915,59.8795,1717092820.0
289,140011,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.710638}, {'rtt': 13.615782}, {'rtt': 13.708174}, {'rtt': 17.908522}]",0,4,4,13.615782,17.908522,14.735779,72481479,12794,1717095226,Ping,178.67.67.104,ping,72481479,1200,1717095320,12389.0,RU,False,system: V3,30.9915,59.8795,1717094012.0
290,140492,5080,2.6.2,73,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.633562}, {'rtt': 14.029464}, {'rtt': 13.573193}, {'rtt': 13.353641}]",0,4,4,13.353641,14.029464,13.647465,72481479,12794,1717096413,Ping,178.67.67.104,ping,72481479,1200,1717096464,12389.0,RU,False,system: V3,30.9915,59.8795,1717095226.0
291,140973,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 15.248646}, {'rtt': 13.483868}, {'rtt': 13.520347}, {'rtt': 14.376936}]",0,4,4,13.483868,15.248646,14.15744925,72481479,12794,1717097619,Ping,178.67.67.104,ping,72481479,1200,1717097683,12389.0,RU,False,system: V3,30.9915,59.8795,1717096413.0
292,141456,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.812854}, {'rtt': 13.793178}, {'rtt': 13.465562}, {'rtt': 13.594657}]",0,4,4,13.465562,13.812854,13.66656275,72481479,12794,1717098824,Ping,178.67.67.104,ping,72481479,1200,1717098880,12389.0,RU,False,system: V3,30.9915,59.8795,1717097619.0
293,141936,5080,2.6.2,94,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.330501}, {'rtt': 13.310161}, {'rtt': 13.475627}, {'rtt': 13.319941}]",0,4,4,13.310161,14.330501,13.6090575,72481479,12794,1717100023,Ping,178.67.67.104,ping,72481479,1200,1717100060,12389.0,RU,False,system: V3,30.9915,59.8795,1717098824.0
294,142418,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.672743}, {'rtt': 13.578367}, {'rtt': 13.288141}, {'rtt': 13.625558}]",0,4,4,13.288141,13.672743,13.54120225,72481479,12794,1717101224,Ping,178.67.67.104,ping,72481479,1200,1717101293,12389.0,RU,False,system: V3,30.9915,59.8795,1717100023.0
295,142899,5080,2.6.2,24,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.823884}, {'rtt': 13.550948}, {'rtt': 13.563187}, {'rtt': 13.663608}]",0,4,4,13.550948,13.823884,13.65040675,72481479,12794,1717102427,Ping,178.67.67.104,ping,72481479,1200,1717102588,12389.0,RU,False,system: V3,30.9915,59.8795,1717101224.0
296,143378,5080,2.6.2,88,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.634002}, {'rtt': 13.583697}, {'rtt': 13.101826}, {'rtt': 13.593409}]",0,4,4,13.101826,14.634002,13.7282335,72481479,12794,1717103618,Ping,178.67.67.104,ping,72481479,1200,1717103652,12389.0,RU,False,system: V3,30.9915,59.8795,1717102427.0
297,143857,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.667674}, {'rtt': 13.60557}, {'rtt': 13.592243}, {'rtt': 15.258228}]",0,4,4,13.592243,15.258228,14.03092875,72481479,12794,1717104826,Ping,178.67.67.104,ping,72481479,1200,1717104886,12389.0,RU,False,system: V3,30.9915,59.8795,1717103618.0
298,144337,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.875596}, {'rtt': 13.48913}, {'rtt': 13.408305}, {'rtt': 13.411848}]",0,4,4,13.408305,13.875596,13.54621975,72481479,12794,1717106013,Ping,178.67.67.104,ping,72481479,1200,1717106061,12389.0,RU,False,system: V3,30.9915,59.8795,1717104826.0
299,144814,5080,2.6.2,75,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.514093}, {'rtt': 13.483639}, {'rtt': 13.546084}, {'rtt': 13.413109}]",0,4,4,13.413109,14.514093,13.73923125,72481479,12794,1717107219,Ping,178.67.67.104,ping,72481479,1200,1717107267,12389.0,RU,False,system: V3,30.9915,59.8795,1717106013.0
300,145293,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.824406}, {'rtt': 13.58353}, {'rtt': 13.343479}, {'rtt': 13.457523}]",0,4,4,13.343479,13.824406,13.5522345,72481479,12794,1717108419,Ping,178.67.67.104,ping,72481479,1200,1717108482,12389.0,RU,False,system: V3,30.9915,59.8795,1717107219.0
301,145772,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.660104}, {'rtt': 13.403014}, {'rtt': 13.521449}, {'rtt': 13.605746}]",0,4,4,13.403014,13.660104,13.54757825,72481479,12794,1717109625,Ping,178.67.67.104,ping,72481479,1200,1717109714,12389.0,RU,False,system: V3,30.9915,59.8795,1717108419.0
302,146252,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.805286}, {'rtt': 13.450653}, {'rtt': 13.487645}, {'rtt': 13.453713}]",0,4,4,13.450653,13.805286,13.54932425,72481479,12794,1717110817,Ping,178.67.67.104,ping,72481479,1200,1717110910,12389.0,RU,False,system: V3,30.9915,59.8795,1717109625.0
303,146729,5080,2.6.2,1,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.641649}, {'rtt': 13.374513}, {'rtt': 13.706664}, {'rtt': 13.397373}]",0,4,4,13.374513,13.706664,13.53004975,72481479,12794,1717112013,Ping,178.67.67.104,ping,72481479,1200,1717112096,12389.0,RU,False,system: V3,30.9915,59.8795,1717110817.0
304,147205,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.823196}, {'rtt': 13.46034}, {'rtt': 13.56599}, {'rtt': 13.48606}]",0,4,4,13.46034,13.823196,13.5838965,72481479,12794,1717113215,Ping,178.67.67.104,ping,72481479,1200,1717113259,12389.0,RU,False,system: V3,30.9915,59.8795,1717112013.0
305,147682,5080,2.6.2,83,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.843195}, {'rtt': 13.579218}, {'rtt': 22.521466}, {'rtt': 13.437843}]",0,4,4,13.437843,22.521466,15.8454305,72481479,12794,1717114426,Ping,178.67.67.104,ping,72481479,1200,1717114479,12389.0,RU,False,system: V3,30.9915,59.8795,1717113215.0
306,148157,5080,2.6.2,2,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.728019}, {'rtt': 13.514529}, {'rtt': 13.531464}, {'rtt': 13.575303}]",0,4,4,13.514529,13.728019,13.58732875,72481479,12794,1717115615,Ping,178.67.67.104,ping,72481479,1200,1717115778,12389.0,RU,False,system: V3,30.9915,59.8795,1717114426.0
307,148634,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.84827}, {'rtt': 13.474239}, {'rtt': 13.482239}, {'rtt': 13.313927}]",0,4,4,13.313927,13.84827,13.52966875,72481479,12794,1717116819,Ping,178.67.67.104,ping,72481479,1200,1717116850,12389.0,RU,False,system: V3,30.9915,59.8795,1717115615.0
308,149110,5080,2.6.2,100,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.654844}, {'rtt': 13.857025}, {'rtt': 13.358348}, {'rtt': 13.629305}]",0,4,4,13.358348,13.857025,13.6248805,72481479,12794,1717118026,Ping,178.67.67.104,ping,72481479,1200,1717118063,12389.0,RU,False,system: V3,30.9915,59.8795,1717116819.0
309,149587,5080,2.6.2,125,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.683664}, {'rtt': 13.511223}, {'rtt': 13.466868}, {'rtt': 13.360353}]",0,4,4,13.360353,13.683664,13.505527,72481479,12794,1717119227,Ping,178.67.67.104,ping,72481479,1200,1717119395,12389.0,RU,False,system: V3,30.9915,59.8795,1717118026.0
310,150068,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.76278}, {'rtt': 13.515999}, {'rtt': 13.449728}, {'rtt': 13.310912}]",0,4,4,13.310912,13.76278,13.50985475,72481479,12794,1717120426,Ping,178.67.67.104,ping,72481479,1200,1717120449,12389.0,RU,False,system: V3,30.9915,59.8795,1717119227.0
311,150545,5080,2.6.2,2,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.493287}, {'rtt': 13.381186}, {'rtt': 13.410732}, {'rtt': 13.433328}]",0,4,4,13.381186,13.493287,13.42963325,72481479,12794,1717121622,Ping,178.67.67.104,ping,72481479,1200,1717121722,12389.0,RU,False,system: V3,30.9915,59.8795,1717120426.0
312,151022,5080,2.6.2,4,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.79606}, {'rtt': 13.421397}, {'rtt': 13.467913}, {'rtt': 13.442837}]",0,4,4,13.421397,13.79606,13.53205175,72481479,12794,1717122817,Ping,178.67.67.104,ping,72481479,1200,1717122918,12389.0,RU,False,system: V3,30.9915,59.8795,1717121622.0
313,151499,5080,2.6.2,24,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.719808}, {'rtt': 13.563442}, {'rtt': 13.323691}, {'rtt': 13.629984}]",0,4,4,13.323691,13.719808,13.55923125,72481479,12794,1717124026,Ping,178.67.67.104,ping,72481479,1200,1717124056,12389.0,RU,False,system: V3,30.9915,59.8795,1717122817.0
314,151979,5080,2.6.2,78,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.691487}, {'rtt': 13.633378}, {'rtt': 13.434507}, {'rtt': 13.555607}]",0,4,4,13.434507,13.691487,13.57874475,72481479,12794,1717125220,Ping,178.67.67.104,ping,72481479,1200,1717125290,12389.0,RU,False,system: V3,30.9915,59.8795,1717124026.0
315,152457,5080,2.6.2,9,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.878834}, {'rtt': 13.513012}, {'rtt': 13.386562}, {'rtt': 13.386622}]",0,4,4,13.386562,13.878834,13.5412575,72481479,12794,1717126422,Ping,178.67.67.104,ping,72481479,1200,1717126479,12389.0,RU,False,system: V3,30.9915,59.8795,1717125220.0
316,152936,5080,2.6.2,21,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.845738}, {'rtt': 13.386512}, {'rtt': 13.372517}, {'rtt': 13.454357}]",0,4,4,13.372517,13.845738,13.514781,72481479,12794,1717127617,Ping,178.67.67.104,ping,72481479,1200,1717127670,12389.0,RU,False,system: V3,30.9915,59.8795,1717126422.0
317,153416,5080,2.6.2,21,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.627877}, {'rtt': 13.446932}, {'rtt': 13.269206}, {'rtt': 13.347272}]",0,4,4,13.269206,13.627877,13.42282175,72481479,12794,1717128816,Ping,178.67.67.104,ping,72481479,1200,1717128957,12389.0,RU,False,system: V3,30.9915,59.8795,1717127617.0
318,153894,5080,2.6.2,6,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.706848}, {'rtt': 13.508242}, {'rtt': 13.521208}, {'rtt': 13.631787}]",0,4,4,13.508242,13.706848,13.59202125,72481479,12794,1717130014,Ping,178.67.67.104,ping,72481479,1200,1717130092,12389.0,RU,False,system: V3,30.9915,59.8795,1717128816.0
319,154373,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.692633}, {'rtt': 13.345171}, {'rtt': 13.686884}, {'rtt': 13.569318}]",0,4,4,13.345171,13.692633,13.5735015,72481479,12794,1717131215,Ping,178.67.67.104,ping,72481479,1200,1717131295,12389.0,RU,False,system: V3,30.9915,59.8795,1717130014.0
320,154853,5080,2.6.2,80,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.683583}, {'rtt': 13.530858}, {'rtt': 13.495177}, {'rtt': 13.499142}]",0,4,4,13.495177,13.683583,13.55219,72481479,12794,1717132422,Ping,178.67.67.104,ping,72481479,1200,1717132465,12389.0,RU,False,system: V3,30.9915,59.8795,1717131215.0
321,155329,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.764668}, {'rtt': 13.286706}, {'rtt': 13.473392}, {'rtt': 13.407676}]",0,4,4,13.286706,13.764668,13.4831105,72481479,12794,1717133616,Ping,178.67.67.104,ping,72481479,1200,1717133685,12389.0,RU,False,system: V3,30.9915,59.8795,1717132422.0
322,155810,5080,2.6.2,26,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.679042}, {'rtt': 13.483492}, {'rtt': 13.288667}, {'rtt': 13.395957}]",0,4,4,13.288667,13.679042,13.4617895,72481479,12794,1717134819,Ping,178.67.67.104,ping,72481479,1200,1717134929,12389.0,RU,False,system: V3,30.9915,59.8795,1717133616.0
323,156290,5080,2.6.2,85,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 25.397738}, {'rtt': 13.646933}, {'rtt': 13.715428}, {'rtt': 13.719462}]",0,4,4,13.646933,25.397738,16.61989025,72481479,12794,1717136015,Ping,178.67.67.104,ping,72481479,1200,1717136108,12389.0,RU,False,system: V3,30.9915,59.8795,1717134819.0
324,156769,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.89769}, {'rtt': 13.483342}, {'rtt': 13.485623}, {'rtt': 13.410023}]",0,4,4,13.410023,13.89769,13.5691695,72481479,12794,1717137220,Ping,178.67.67.104,ping,72481479,1200,1717137292,12389.0,RU,False,system: V3,30.9915,59.8795,1717136015.0
325,157247,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.262581}, {'rtt': 13.521757}, {'rtt': 13.415711}, {'rtt': 13.494362}]",0,4,4,13.415711,14.262581,13.67360275,72481479,12794,1717138422,Ping,178.67.67.104,ping,72481479,1200,1717138482,12389.0,RU,False,system: V3,30.9915,59.8795,1717137220.0
326,157725,5080,2.6.2,24,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.632043}, {'rtt': 14.701278}, {'rtt': 13.465178}, {'rtt': 13.373677}]",0,4,4,13.373677,14.701278,13.793044,72481479,12794,1717139622,Ping,178.67.67.104,ping,72481479,1200,1717139723,12389.0,RU,False,system: V3,30.9915,59.8795,1717138422.0
327,158205,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.739608}, {'rtt': 13.596432}, {'rtt': 13.438247}, {'rtt': 13.353672}]",0,4,4,13.353672,13.739608,13.53198975,72481479,12794,1717140820,Ping,178.67.67.104,ping,72481479,1200,1717140885,12389.0,RU,False,system: V3,30.9915,59.8795,1717139622.0
328,158686,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.846629}, {'rtt': 13.578042}, {'rtt': 13.499327}, {'rtt': 13.765679}]",0,4,4,13.499327,13.846629,13.67241925,72481479,12794,1717142020,Ping,178.67.67.104,ping,72481479,1200,1717142062,12389.0,RU,False,system: V3,30.9915,59.8795,1717140820.0
329,159165,5080,2.6.2,96,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.818613}, {'rtt': 13.439381}, {'rtt': 14.195104}, {'rtt': 13.406042}]",0,4,4,13.406042,14.195104,13.714785,72481479,12794,1717143224,Ping,178.67.67.104,ping,72481479,1200,1717143252,12389.0,RU,False,system: V3,30.9915,59.8795,1717142020.0
330,159643,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.984713}, {'rtt': 13.600781}, {'rtt': 13.458657}, {'rtt': 13.723817}]",0,4,4,13.458657,13.984713,13.691992,72481479,12794,1717144424,Ping,178.67.67.104,ping,72481479,1200,1717144479,12389.0,RU,False,system: V3,30.9915,59.8795,1717143224.0
331,160124,5080,2.6.2,26,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.049638}, {'rtt': 13.399691}, {'rtt': 13.509946}, {'rtt': 13.475452}]",0,4,4,13.399691,14.049638,13.60868175,72481479,12794,1717145625,Ping,178.67.67.104,ping,72481479,1200,1717145649,12389.0,RU,False,system: V3,30.9915,59.8795,1717144424.0
332,160598,5080,2.6.2,71,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.283846}, {'rtt': 154.252887}, {'rtt': 13.563552}, {'rtt': 13.952043}]",0,4,4,13.563552,154.252887,49.013082,72481479,12794,1717146813,Ping,178.67.67.104,ping,72481479,1200,1717146878,12389.0,RU,False,system: V3,30.9915,59.8795,1717145625.0
333,161077,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.795779}, {'rtt': 13.461306}, {'rtt': 13.378055}, {'rtt': 13.431656}]",0,4,4,13.378055,13.795779,13.516699,72481479,12794,1717148019,Ping,178.67.67.104,ping,72481479,1200,1717148084,12389.0,RU,False,system: V3,30.9915,59.8795,1717146813.0
334,161556,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.886683}, {'rtt': 13.627068}, {'rtt': 13.365911}, {'rtt': 13.631576}]",0,4,4,13.365911,13.886683,13.6278095,72481479,12794,1717149220,Ping,178.67.67.104,ping,72481479,1200,1717149271,12389.0,RU,False,system: V3,30.9915,59.8795,1717148019.0
335,162035,5080,2.6.2,90,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.108834}, {'rtt': 13.677338}, {'rtt': 13.448202}, {'rtt': 12.278851}]",0,4,4,12.278851,14.108834,13.37830625,72481479,12794,1717150415,Ping,178.67.67.104,ping,72481479,1200,1717150448,12389.0,RU,False,system: V3,30.9915,59.8795,1717149220.0
336,162511,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 15.319897}, {'rtt': 14.009946}, {'rtt': 13.510909}, {'rtt': 13.495979}]",0,4,4,13.495979,15.319897,14.08418275,72481479,12794,1717151620,Ping,178.67.67.104,ping,72481479,1200,1717151692,12389.0,RU,False,system: V3,30.9915,59.8795,1717150415.0
337,162990,5080,2.6.2,24,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.004025}, {'rtt': 13.860434}, {'rtt': 13.719058}, {'rtt': 14.027784}]",0,4,4,13.719058,14.027784,13.90282525,72481479,12794,1717152823,Ping,178.67.67.104,ping,72481479,1200,1717152985,12389.0,RU,False,system: V3,30.9915,59.8795,1717151620.0
338,163468,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.829904}, {'rtt': 13.537847}, {'rtt': 13.539783}, {'rtt': 13.294481}]",0,4,4,13.294481,13.829904,13.55050375,72481479,12794,1717154022,Ping,178.67.67.104,ping,72481479,1200,1717154168,12389.0,RU,False,system: V3,30.9915,59.8795,1717152823.0
339,163945,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.833518}, {'rtt': 13.405963}, {'rtt': 13.527813}, {'rtt': 13.321817}]",0,4,4,13.321817,13.833518,13.52227775,72481479,12794,1717155221,Ping,178.67.67.104,ping,72481479,1200,1717155282,12389.0,RU,False,system: V3,30.9915,59.8795,1717154022.0
340,164423,5080,2.6.2,3,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.874384}, {'rtt': 13.808608}, {'rtt': 13.536293}, {'rtt': 13.590818}]",0,4,4,13.536293,13.874384,13.70252575,72481479,12794,1717156416,Ping,178.67.67.104,ping,72481479,1200,1717156595,12389.0,RU,False,system: V3,30.9915,59.8795,1717155221.0
